CustomerID,Days_Since_Last_Purchase,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Preferred_Day,Preferred_Hour,Cancellation_Rate
12346.0,2.2874862508449496,-0.23090458987156143,-0.8328168520629026,-0.7146039761513653,-0.29981875741834135,-0.834841547156209,-1.075973100940962,0.14100540308783985
12347.0,-0.8823852211957315,0.19986118886069235,0.7577685648748229,0.4751232863331208,-0.12362031016407647,-0.834841547156209,0.6565002621523296,-0.3518248477471745
12348.0,-0.14544057960665593,-0.05848431045023441,0.09539491664226199,-0.48132412076225034,0.3818578286110601,0.24771134422353241,2.605532795632283,-0.3518248477471745
12349.0,-0.7208631079707286,-0.05604779610673775,0.9579473685422828,0.1135395104799927,-0.29981875741834135,-1.3761179928460796,-1.509091441714285,-0.3518248477471745
12350.0,2.2269154583855735,-0.1955865286837023,-0.07228821465564861,-0.5396440846095291,-0.29981875741834135,-0.29356510146633824,1.5227369436989755,-0.3518248477471745
12352.0,-0.5391507305926004,-0.07909810954639553,-0.42419739593963773,-0.06142038106184349,-0.02611356092434218,-0.834841547156209,0.6565002621523296,-0.2286172850384209
12353.0,1.1568314582699297,-0.22022759447169912,-0.6029016050206282,-0.679611997842998,-0.29981875741834135,0.24771134422353241,1.9558552844722985,-0.3518248477471745
12354.0,1.4394951564136846,-0.10141302993210775,0.9579473685422828,-0.049756388292387745,-0.29981875741834135,0.24771134422353241,0.22338192137900667,-0.3518248477471745
12355.0,1.2577827790355565,-0.17579209900980028,0.3539591534564333,-0.5746360629178963,-0.29981875741834135,-1.3761179928460796,0.22338192137900667,-0.3518248477471745
12356.0,-0.6804825796644779,0.06750303560573633,0.9579473685422828,-0.11974034490912222,0.1646489879681354,-0.834841547156209,-1.509091441714285,-0.3518248477471745
12357.0,-0.5694361268222885,0.19986118886069235,0.9579473685422828,0.8017150838778817,-0.29981875741834135,1.8715406812931443,1.5227369436989755,-0.3518248477471745
12358.0,-0.8924803532722942,-0.1195687207614916,0.36591991293739673,-0.586300055687352,0.3818578286110601,-0.834841547156209,-1.075973100940962,-0.3518248477471745
12359.0,-0.8319095608129181,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.18658060135500867,0.24771134422353241,-0.20973641939431628,-0.023271347190498295
12360.0,-0.37762861736759756,0.04526489361391077,0.9579473685422828,0.4867872791025765,-0.19636661484196336,-0.834841547156209,1.0896186029256525,-0.3518248477471745
12361.0,1.994727420624632,-0.20992249441722527,-0.38099464186409576,-0.6212920339957193,-0.29981875741834135,0.7889877899134031,0.22338192137900667,-0.3518248477471745
12362.0,-0.8722900891191688,0.19986118886069235,0.09431191050883041,1.2682747946561115,-0.20280911801751417,0.24771134422353241,1.0896186029256525,-0.12436473197716787
12363.0,0.19779391099647514,-0.16468322514432554,-0.11982125449360193,-0.4579961352233388,0.22840356147978055,-1.3761179928460796,0.22338192137900667,-0.3518248477471745
12364.0,-0.8319095608129181,-0.08597337478646419,-0.052590419614105426,0.07854753217162545,-0.18513891186809123,0.7889877899134031,1.0896186029256525,-0.3518248477471745
12365.0,2.0351079489308828,-0.1924326162223272,-0.004372800669790166,-0.48132412076225034,-0.29981875741834135,-1.3761179928460796,0.22338192137900667,-0.3518248477471745
12367.0,-0.8621949570426062,-0.21280168418797465,-0.44299425904403494,-0.6096280412262636,-0.29981875741834135,-1.3761179928460796,1.5227369436989755,-0.3518248477471745
12370.0,-0.38772374944416027,0.17961268696669508,0.9579473685422828,0.9300190043418949,-0.1351912439455084,-0.834841547156209,-0.20973641939431628,-0.3518248477471745
12371.0,-0.30696269283165883,-0.047600973116801726,0.9579473685422828,-0.003100417214564765,-0.29981875741834135,-0.834841547156209,-1.075973100940962,-0.3518248477471745
12372.0,-0.18582110791290665,-0.08742016764626576,0.19710012199118726,-0.3413562075287814,0.10975211954683772,-0.29356510146633824,-0.20973641939431628,-0.3518248477471745
12373.0,2.2370105904621362,-0.19196354822217596,0.005727970295774992,-0.5746360629178963,-0.29981875741834135,-0.834841547156209,0.22338192137900667,-0.3518248477471745
12374.0,-0.6501971834347899,-0.1561740197093566,0.7764090450162439,-0.3530202002982371,-0.29981875741834135,-1.3761179928460796,1.0896186029256525,-0.3518248477471745
12375.0,-0.8823852211957315,-0.18586686388261414,-0.5095405148171698,-0.5746360629178963,0.25938201326478316,0.7889877899134031,0.6565002621523296,-0.023271347190498295
12377.0,2.277391118768387,-0.04518245370937226,0.9579473685422828,0.10187551771053695,-0.2543836948003375,-1.3761179928460796,-1.509091441714285,-0.3518248477471745
12378.0,0.39969655252772873,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.29981875741834135,-0.834841547156209,-1.075973100940962,-0.3518248477471745
12379.0,-0.08486978714727987,-0.13789596331471593,-0.1652101409040824,-0.28303624368150265,-0.09517702801538873,-1.3761179928460796,-1.075973100940962,-0.023271347190498295
12380.0,-0.6905777117410407,0.059840791828329534,0.4193480830422092,0.16019548155781568,-0.15652355993079073,0.7889877899134031,-0.6428547601676392,-0.15469274741316877
12381.0,-0.8621949570426062,-0.058937782839127435,0.0929536817158019,0.07854753217162545,-0.18160535920407792,0.7889877899134031,-1.509091441714285,-0.10540972232966733
12383.0,0.9549288167386761,-0.03688198953278267,-0.13647934608173973,0.2418434309440059,-0.14365896773289435,-0.29356510146633824,0.6565002621523296,-0.1875480974688364
12384.0,-0.6199117872051019,-0.18217910165124596,-0.4830701227045123,-0.43466814968442735,0.0011399906923680245,-0.29356510146633824,-0.6428547601676392,-0.023271347190498295
12386.0,2.2874862508449496,-0.182690157835554,-0.3136992240500368,-0.6096280412262636,-0.018276702734129364,-0.29356510146633824,-1.509091441714285,-0.3518248477471745
12388.0,-0.7511485042004167,0.10268073629227144,0.3644043667396648,-0.06142038106184349,-0.02533731852558296,0.24771134422353241,-0.6428547601676392,-0.3518248477471745
12390.0,-0.10506005130040523,-0.1703408330438481,0.4713450953171183,-0.3646841930676929,-0.29981875741834135,-0.29356510146633824,-1.509091441714285,-0.3518248477471745
12391.0,-0.6905777117410407,-0.1781602325962416,0.3029644683259335,0.3468193658691076,-0.29981875741834135,0.7889877899134031,-0.20973641939431628,-0.3518248477471745
12393.0,-0.17572597583634397,-0.04104601773872894,0.18927267032222,-0.17806030875640094,0.060776977645181425,-0.29356510146633824,-1.509091441714285,-0.3518248477471745
12394.0,-0.2665821645254081,-0.10128346639242404,0.5627945306575286,-0.43466814968442735,0.26083826527177045,0.7889877899134031,0.6565002621523296,-0.3518248477471745
12395.0,-0.7511485042004167,0.08847913274805014,-0.37431590532454556,0.3234913803301961,-0.08676709393033588,0.7889877899134031,1.5227369436989755,-0.15469274741316877
12397.0,-0.5492458626691631,0.0348086360964726,0.9579473685422828,0.5451072429498552,-0.22878207415066804,-0.29356510146633824,0.6565002621523296,-0.3518248477471745
12398.0,-0.44829454190353635,-0.05867385711014207,0.9579473685422828,0.25350742371346163,-0.29981875741834135,-0.834841547156209,-1.075973100940962,-0.3518248477471745
12399.0,0.29874523176210194,-0.10690148543259877,-0.16525534895827607,-0.1897243015258567,-0.0700545518714557,-0.834841547156209,-1.075973100940962,-0.3518248477471745
12401.0,2.1562495338496346,-0.22259092940852257,-0.6537929574558282,-0.679611997842998,-0.29981875741834135,-0.29356510146633824,0.22338192137900667,-0.3518248477471745
12402.0,2.2874862508449496,-0.20743919323995394,-0.3275199720463982,-0.6096280412262636,-0.29981875741834135,0.24771134422353241,0.22338192137900667,-0.3518248477471745
12403.0,-0.40791401359728563,-0.18391381348812247,0.1790685666613549,-0.679611997842998,-0.29981875741834135,0.7889877899134031,-1.075973100940962,-0.3518248477471745
12405.0,0.5915040619824197,-0.0641047288152181,0.9579473685422828,-0.10807635213966647,-0.29981875741834135,0.24771134422353241,-1.9422097824876081,-0.3518248477471745
12406.0,-0.6804825796644779,0.1626746534778573,0.9579473685422828,0.3468193658691076,-0.16834778183425397,0.24771134422353241,2.605532795632283,-0.023271347190498295
12407.0,-0.40791401359728563,-0.050101069567735766,-0.054142993360986255,-0.07308437383129923,-0.03523212516290174,-0.29356510146633824,-1.509091441714285,-0.3518248477471745
12408.0,-0.5795312588988512,0.07951645492418818,0.002747467865718534,0.20685145263563864,-0.11363625783342259,0.7889877899134031,-1.075973100940962,0.01779784037908625
12409.0,-0.11515518337696791,0.19986118886069235,0.9579473685422828,0.3351553730996519,-0.2194027173864761,0.7889877899134031,-0.20973641939431628,0.211409724635699
12410.0,2.1360592696965095,-0.1683925812989743,-0.384111844838976,-0.43466814968442735,-0.2762946865362388,0.7889877899134031,-1.075973100940962,-0.023271347190498295
12412.0,-0.1555357116832186,-0.09379757298847563,0.15132373797333223,-0.23638027260367966,-0.15419355671961102,-1.3761179928460796,0.22338192137900667,-0.3518248477471745
12413.0,-0.23629676829572005,-0.14978941639271987,-0.39613934001898715,-0.3996761713760601,0.3579217324042573,0.24771134422353241,1.5227369436989755,-0.10540972232966733
12414.0,1.2880681752652445,-0.1778303254350099,-0.45185503766600127,-0.5513080773789848,0.2806016853665982,-0.29356510146633824,0.6565002621523296,-0.3518248477471745
12415.0,-0.6602923155113526,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.2644391808449629,-0.834841547156209,-1.075973100940962,-0.1875480974688364
12417.0,-0.8722900891191688,0.14768487173389336,-0.15344743575577724,1.104978895883731,-0.1352932647140311,0.24771134422353241,0.6565002621523296,-0.10540972232966733
12418.0,0.22807930722616318,-0.15069756083291036,0.8943374835272535,-0.32969221475932564,-0.29981875741834135,0.7889877899134031,-0.6428547601676392,-0.3518248477471745
12420.0,-0.2665821645254081,-0.15887805876905206,0.7181810712147512,-0.38801217860660436,-0.29981875741834135,0.7889877899134031,-1.9422097824876081,-0.3518248477471745
12421.0,-0.7511485042004167,-0.1542413635757411,-0.42010606703510744,-0.3646841930676929,0.364232157767869,1.8715406812931443,0.22338192137900667,-0.3518248477471745
12422.0,0.05646206192459764,-0.14890046655100095,-0.24419937540291323,-0.28303624368150265,0.24096239328451133,0.7889877899134031,-1.509091441714285,-0.3518248477471745
12423.0,-0.9025754853488569,-0.03606621909773701,-0.36664000827535154,0.3934753369469306,-0.036199804358588494,-1.3761179928460796,-1.075973100940962,-0.24230701422828244
12424.0,0.7328359110542971,-0.0196488390924431,0.9579473685422828,-0.37634818583714863,-0.29981875741834135,0.24771134422353241,-0.20973641939431628,-0.3518248477471745
12425.0,-0.11515518337696791,-0.13766682779546044,0.9579473685422828,-0.3063642292204142,-0.29981875741834135,0.24771134422353241,1.9558552844722985,-0.3518248477471745
12426.0,1.055880137504303,-0.16963423188761,0.48656083470002837,-0.38801217860660436,-0.29981875741834135,1.8715406812931443,-0.20973641939431628,-0.3518248477471745
12427.0,-0.7915290325066674,-0.16103985042192306,-0.5319275432538928,-0.43466814968442735,0.3818578286110601,-1.3761179928460796,1.0896186029256525,0.04243935292083699
12428.0,-0.6501971834347899,0.19986118886069235,0.6622193712988129,1.2682747946561115,-0.22235215580953224,-0.834841547156209,-1.509091441714285,-0.08300834729171215
12429.0,-0.8117192966597928,0.17558901926207282,0.9579473685422828,0.2185154454050944,0.034649445476807046,-1.3761179928460796,-0.20973641939431628,-0.3518248477471745
12430.0,-0.4684848060566617,-0.20494389543863778,-0.2737869704904509,-0.6096280412262636,-0.29981875741834135,0.24771134422353241,1.0896186029256525,-0.3518248477471745
12431.0,-0.5492458626691631,0.19986118886069235,0.06329145745943655,1.1632988597310099,-0.17414730762386257,0.24771134422353241,0.6565002621523296,-0.1875480974688364
12432.0,-0.47857993813322436,0.19986118886069235,0.9579473685422828,0.510115264641488,-0.19266059086644546,-1.3761179928460796,0.22338192137900667,-0.3518248477471745
12433.0,-0.9025754853488569,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.2220361323195923,-0.29356510146633824,0.22338192137900667,-0.3518248477471745
12434.0,-0.05458439091759183,-0.13910762234323962,-0.33863469508459354,-0.15473232321748945,0.15519130363278585,0.7889877899134031,-0.20973641939431628,0.14100540308783985
12435.0,-0.10506005130040523,0.19986118886069235,0.9579473685422828,-0.3646841930676929,0.16951046083356666,0.24771134422353241,-2.375328123260931,-0.3518248477471745
12436.0,0.09684259023084836,-0.17943787305701167,0.2754521382023355,-0.5513080773789848,-0.29981875741834135,0.24771134422353241,-0.20973641939431628,-0.3518248477471745
12437.0,-0.8924803532722942,0.19986118886069235,-0.23557290819967527,0.6384191851055012,-0.1431133784055772,-0.29356510146633824,-1.509091441714285,-0.29994797923822564
12438.0,-0.7612436362769793,0.06503413037731874,0.9579473685422828,0.2418434309440059,-0.1839317555991412,0.7889877899134031,0.22338192137900667,-0.3518248477471745
12441.0,2.2874862508449496,-0.21224384116989198,-0.4309818332154217,-0.6096280412262636,-0.29981875741834135,-0.29356510146633824,-1.075973100940962,-0.3518248477471745
12442.0,-0.8722900891191688,-0.21362225327263823,-0.4606641499403176,-0.5979640484568078,-0.29981875741834135,-0.834841547156209,0.6565002621523296,-0.3518248477471745
12444.0,-0.6905777117410407,0.19986118886069235,0.9579473685422828,0.8716990404946161,-0.22317391494532537,-0.834841547156209,0.6565002621523296,-0.3518248477471745
12445.0,-0.6804825796644779,-0.22161920286089465,-0.6328680866575987,-0.6912759906124537,-0.29981875741834135,0.24771134422353241,2.3889736252456215,-0.3518248477471745
12446.0,-0.3271529569847842,-0.11066122740823568,0.9579473685422828,-0.06142038106184349,-0.29981875741834135,0.24771134422353241,-0.20973641939431628,-0.3518248477471745
12447.0,1.550541609255874,-0.1791403567807009,0.2818587653109291,-0.43466814968442735,-0.29981875741834135,1.8715406812931443,0.22338192137900667,-0.3518248477471745
12448.0,-0.458389673980099,-0.1870629272998796,0.1112564853707964,-0.48132412076225034,-0.29981875741834135,-0.29356510146633824,0.22338192137900667,-0.3518248477471745
12449.0,-0.6804825796644779,0.19986118886069235,0.9579473685422828,0.6384191851055012,-0.2223085699496623,0.24771134422353241,-1.509091441714285,-0.3518248477471745
12450.0,0.6722651185949211,-0.20716567021173274,-0.5772234302386033,-0.6446200195346308,-0.08762203640019145,1.8715406812931443,0.6565002621523296,-0.3518248477471745
12451.0,-0.80162416458323,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.22209697891510966,-0.29356510146633824,-1.509091441714285,-0.1875480974688364
12452.0,-0.741053372123854,-0.18908795743864004,0.06765008795423919,-0.4929881135317061,-0.29981875741834135,-0.29356510146633824,-1.9422097824876081,-0.3518248477471745
12453.0,0.45017221291054216,-0.1460776609132621,0.9579473685422828,-0.22471627983422393,-0.29981875741834135,0.24771134422353241,0.6565002621523296,-0.3518248477471745
12454.0,-0.3675334852910349,-0.23090458987156143,-0.8328168520629025,-0.5513080773789848,-0.29077995185773053,-1.3761179928460796,1.0896186029256525,0.14100540308783985
12455.0,-0.1656308437597813,0.04979961750284107,0.37610335005920176,0.25350742371346163,-0.06785861630536376,-0.29356510146633824,-1.509091441714285,-0.3518248477471745
12456.0,-0.458389673980099,0.07547599194590318,0.8165602554337108,0.4867872791025765,-0.1530285551140212,-0.29356510146633824,1.0896186029256525,-0.10540972232966733
12457.0,-0.3170578249082215,-0.039224930208729976,-0.4575829568441025,-0.11974034490912222,-0.04878864954719668,-0.29356510146633824,1.0896186029256525,0.09620265301192943
12458.0,-0.18582110791290665,-0.13644317214289198,0.18423520142634983,-0.32969221475932564,0.23192126113302253,-1.3761179928460796,-1.075973100940962,-0.3518248477471745
12461.0,0.6520748544417957,-0.15570015305958745,0.7866131486771091,-0.32969221475932564,-0.29981875741834135,0.7889877899134031,-1.075973100940962,-0.3518248477471745
12462.0,-0.8823852211957315,-0.1262928285385959,-0.26964720438499873,-0.14306833044803371,0.08133937658442238,-0.29356510146633824,0.6565002621523296,0.14100540308783985
12463.0,-0.43819940982697364,-0.0910683410182861,-0.330951478636149,0.03189156109380247,-0.09203645886039687,-0.834841547156209,0.22338192137900667,-0.023271347190498295
12464.0,-0.80162416458323,-0.11609089945090725,-0.5237713644480027,-0.6679480050735422,0.3818578286110601,0.24771134422353241,0.22338192137900667,-0.3518248477471745
12465.0,-0.8319095608129181,-0.15006054009613207,-0.25252626843249676,-0.20138829429531244,-0.0049277260034124235,0.24771134422353241,0.22338192137900667,-0.023271347190498295
12468.0,0.5410284015996062,-0.15268180244991852,-0.27134143003502,-0.3180282219898699,0.10871896778512373,1.8715406812931443,-0.6428547601676392,-0.023271347190498295
12471.0,-0.8823852211957315,0.19986118886069235,0.10426832481587611,1.0233309464975409,-0.23605387663901564,0.24771134422353241,-1.509091441714285,0.04243935292083699
12472.0,-0.5997215230519765,0.19986118886069235,0.304931763871066,1.2682747946561115,-0.22156897594628208,-0.29356510146633824,0.6565002621523296,0.10309538379283877
12473.0,-0.3675334852910349,0.07444188295324236,0.8109932064744289,0.8833630332640718,-0.2271816091180108,-1.3761179928460796,-0.6428547601676392,-0.10540972232966733
12474.0,-0.7309582400472914,0.19986118886069235,-0.278715078950462,1.2682747946561115,-0.22979896913717104,-0.834841547156209,-1.075973100940962,0.04243935292083699
12475.0,-0.3675334852910349,-0.15060158784055208,0.8964041374332513,-0.3180282219898699,-0.29981875741834135,-1.3761179928460796,-1.075973100940962,-0.3518248477471745
12476.0,-0.8924803532722942,0.19986118886069235,-0.10579642442402325,1.2682747946561115,-0.17598000406824,0.24771134422353241,-1.075973100940962,0.09172237800433841
12477.0,-0.6804825796644779,0.19986118886069235,0.9579473685422828,1.2682747946561115,-0.21756660822889562,0.7889877899134031,-1.509091441714285,-0.023271347190498295
12478.0,-0.8722900891191688,-0.16540422224941737,0.577648605606889,-0.3180282219898699,-0.29981875741834135,-0.834841547156209,-1.509091441714285,-0.3518248477471745
12479.0,-0.8722900891191688,-0.18012288028996912,-0.46831076939251015,-0.37634818583714863,-0.27863691004398056,-1.3761179928460796,0.22338192137900667,0.3052821533661779
12480.0,-0.6199117872051019,0.11527359255208659,0.9579473685422828,0.7667231055695144,-0.11920441453830533,0.7889877899134031,0.6565002621523296,-0.3518248477471745
12481.0,-0.6804825796644779,0.19986118886069235,0.3410331726625551,1.0116669537280851,-0.15573382326546298,-1.3761179928460796,-1.075973100940962,-0.2622193475953537
